disruption_type_road_closure,disruption_type_traffic_jam,disruption_severity,distance_to_disruption_center,remaining_deliveries,distance_along_route_to_disruption,distance_to_next_delivery_along_route,next_delivery_before_disruption,alternative_route_density,urban_density,best_action,disruption_id,target_driver_id,all_actions_travel_time,all_actions_route_length,disruption_raw_type,disruption_location_lat,disruption_location_lon,disruption_affected_area_radius,disruption_duration,initial_driver_position_lat,initial_driver_position_lon,initial_driver_route_points_json,all_delivery_points_original_json,driver_assignments_json,warehouse_location_original_json
0.0,1.0,0.6030652898086568,0.07679398211249085,0.05,0.0,0.0,0.0,0.8046204620462046,1.0,reroute_tight_avoidance,5065,4,"{'no_action': 1200.1986538946999, 'reroute_basic': 1139.5042612833, 'reroute_tight_avoidance': 1107.4903756688618, 'reroute_wide_avoidance': 1188.3995778180629}","{'no_action': 2985.701843072788, 'reroute_basic': 8513.861984759078, 'reroute_tight_avoidance': 7054.424297917327, 'reroute_wide_avoidance': 9559.100702721735}",TRAFFIC_JAM,54.902134104087416,23.893090996812184,816.248545928074,78,54.901499,23.9050514,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8116120392899283,0.03831902733065869,0.1,0.03977218833055478,0.08012482382089202,0.0,0.8228228228228228,1.0,reroute_tight_avoidance,1727,1,"{'no_action': 842.6422631502091, 'reroute_basic': 345.0982893924128, 'reroute_tight_avoidance': 161.12309242761793, 'reroute_wide_avoidance': 161.12309242761793}","{'no_action': 2703.9880160454427, 'reroute_basic': 4033.212579810628, 'reroute_tight_avoidance': 1811.5806765394839, 'reroute_wide_avoidance': 1811.5806765394839}",TRAFFIC_JAM,54.90667661150938,23.91286613516324,347.85136157231847,100,54.9032983,23.911683,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.4441768765885019,0.027139307193024643,0.1,0.0,0.2516779802097108,0.0,0.7926829268292682,1.0,reroute_tight_avoidance,1724,1,"{'no_action': 691.5842990596043, 'reroute_basic': 400.19060141869807, 'reroute_tight_avoidance': 376.92637462401166, 'reroute_wide_avoidance': 400.19060141869807}","{'no_action': 2703.9880160454427, 'reroute_basic': 4747.952193168384, 'reroute_tight_avoidance': 4033.212579810628, 'reroute_wide_avoidance': 4747.952193168384}",TRAFFIC_JAM,54.90467400985126,23.914976639841857,288.80886178531426,61,54.9034791,23.9112751,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8286186612456148,0.07323495303821316,0.05,0.06699513885875788,0.0,1.0,0.7594202898550725,1.0,reroute_tight_avoidance,7084,2,"{'no_action': 962.4400810220314, 'reroute_basic': 646.8799632114889, 'reroute_tight_avoidance': 634.1126211184461, 'reroute_wide_avoidance': 648.6270706455213}","{'no_action': 2985.701843072788, 'reroute_basic': 7926.440124242449, 'reroute_tight_avoidance': 7352.424311342852, 'reroute_wide_avoidance': 8067.868716580609}",TRAFFIC_JAM,54.90186898117809,23.893614891517853,497.5349477234373,102,54.901499,23.9050514,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.9380987203928737,0.07383225153775756,0.05,0.0797542041489391,0.0,1.0,0.7486910994764399,1.0,reroute_wide_avoidance,1528,1,"{'no_action': 556.1546926542557, 'reroute_basic': 556.1546926542557, 'reroute_tight_avoidance': 556.1546926542557, 'reroute_wide_avoidance': 506.79651502311015}","{'no_action': 1082.1653460989326, 'reroute_basic': 1082.1653460989326, 'reroute_tight_avoidance': 1082.1653460989326, 'reroute_wide_avoidance': 2502.8368459699077}",TRAFFIC_JAM,54.89877231577255,23.903233538906708,504.9145563565119,113,54.9032983,23.911683,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.8989956, 23.9029891], [54.8985048, 23.9035264]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8050657530928843,0.057412417306411966,0.05,0.10176779573015371,0.018720821394833446,1.0,0.7431972789115647,1.0,reroute_wide_avoidance,4460,1,"{'no_action': 488.37056921459396, 'reroute_basic': 488.37056921459396, 'reroute_tight_avoidance': 488.37056921459396, 'reroute_wide_avoidance': 479.4341606828565}","{'no_action': 1082.1653460989326, 'reroute_basic': 1082.1653460989326, 'reroute_tight_avoidance': 1082.1653460989326, 'reroute_wide_avoidance': 2491.1861269758115}",TRAFFIC_JAM,54.89869161698728,23.903321883359283,513.6824369622223,99,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.8989956, 23.9029891], [54.8985048, 23.9035264]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8635118492446737,0.030261104665306335,0.1,0.0,0.27039880160454427,0.0,0.8078703703703703,1.0,reroute_wide_avoidance,8748,1,"{'no_action': 1276.2926010015096, 'reroute_basic': 983.3163671763024, 'reroute_tight_avoidance': 992.3073843706337, 'reroute_wide_avoidance': 855.7918515339168}","{'no_action': 2703.9880160454427, 'reroute_basic': 5607.193762001936, 'reroute_tight_avoidance': 5140.312160380979, 'reroute_wide_avoidance': 4000.9800028917734}",TRAFFIC_JAM,54.9030820107843,23.913306337530635,400.3637666755696,105,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.7204982272664471,0.03380726595482935,0.05,0.0,0.0,0.0,0.7688172043010754,1.0,reroute_tight_avoidance,5115,2,"{'no_action': 928.5855646856489, 'reroute_basic': 965.9671068565438, 'reroute_tight_avoidance': 875.4221735088449, 'reroute_wide_avoidance': 965.9671068565438}","{'no_action': 2985.701843072788, 'reroute_basic': 9212.731309686415, 'reroute_tight_avoidance': 8092.355332487665, 'reroute_wide_avoidance': 9212.731309686415}",TRAFFIC_JAM,54.900660203411135,23.893056493932924,564.2313505676634,90,54.8982421,23.8962616,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.45422724422337724,0.023764975526475055,0.05,0.018720821394833446,0.0,1.0,0.7666666666666666,1.0,reroute_tight_avoidance,4979,1,"{'no_action': 178.6157577456961, 'reroute_basic': 298.34273042756695, 'reroute_tight_avoidance': 111.50850351260826, 'reroute_wide_avoidance': 298.34273042756695}","{'no_action': 1021.3841540210661, 'reroute_basic': 3926.7423101450167, 'reroute_tight_avoidance': 1083.5747393212214, 'reroute_wide_avoidance': 3926.7423101450167}",TRAFFIC_JAM,54.90271413925544,23.912293616528647,142.1667524110415,62,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.3647583051792192,0.025137252889476297,0.05,0.0,0.00807429880045579,0.0,0.7682291666666666,1.0,reroute_tight_avoidance,5023,2,"{'no_action': 604.4884770138124, 'reroute_basic': 629.4931089932322, 'reroute_tight_avoidance': 596.4765783079328, 'reroute_wide_avoidance': 826.1997117766467}","{'no_action': 2985.701843072788, 'reroute_basic': 4428.8247379799195, 'reroute_tight_avoidance': 4031.3517587252627, 'reroute_wide_avoidance': 7956.1440174324525}",TRAFFIC_JAM,54.90287218894126,23.89134913630129,523.0857916005452,53,54.9008679,23.8931677,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.737933739387421,0.029469217055298758,0.05,0.017072788810228997,0.0,1.0,0.7272727272727272,1.0,reroute_tight_avoidance,6888,3,"{'no_action': 636.2782944843344, 'reroute_basic': 268.0429714110332, 'reroute_tight_avoidance': 245.44874992399664, 'reroute_wide_avoidance': 245.44874992399664}","{'no_action': 1811.5806765394839, 'reroute_basic': 3543.9274269525995, 'reroute_tight_avoidance': 3400.3344461138963, 'reroute_wide_avoidance': 3400.3344461138963}",TRAFFIC_JAM,54.90209316273258,23.919073352250138,251.07048287835394,92,54.9040411,23.9159479,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.5024058913000701,0.03359921652730261,0.1,0.0060689858417691585,0.0,1.0,0.8202898550724638,1.0,reroute_tight_avoidance,7602,1,"{'no_action': 879.9933198750125, 'reroute_basic': 524.7869512810701, 'reroute_tight_avoidance': 426.8524200008185, 'reroute_wide_avoidance': 524.7869512810701}","{'no_action': 2703.9880160454427, 'reroute_basic': 3903.21664761675, 'reroute_tight_avoidance': 1811.5806765394839, 'reroute_wide_avoidance': 3903.21664761675}",TRAFFIC_JAM,54.904546434364676,23.91520257894412,328.9534451800646,67,54.9034089,23.9103337,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.44581571325923325,0.07833045057905738,0.05,0.03867090461996651,0.0,1.0,0.7967171717171717,1.0,reroute_tight_avoidance,8398,2,"{'no_action': 578.8297220570362, 'reroute_basic': 427.463837598507, 'reroute_tight_avoidance': 374.57707160529026, 'reroute_wide_avoidance': 651.5724416619959}","{'no_action': 1811.5806765394839, 'reroute_basic': 4611.482594627576, 'reroute_tight_avoidance': 3746.1625100271767, 'reroute_wide_avoidance': 7787.813127755292}",TRAFFIC_JAM,54.89863897051882,23.923258300800644,552.2398093720863,61,54.9034435,23.9142986,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.6682056704831305,0.05440602762122927,0.1,0.0797542041489391,0.0,1.0,0.7358490566037736,1.0,reroute_wide_avoidance,4335,0,"{'no_action': 446.2619745810571, 'reroute_basic': 439.87601214470936, 'reroute_tight_avoidance': 446.2619745810571, 'reroute_wide_avoidance': 421.9923560508203}","{'no_action': 1082.1653460989326, 'reroute_basic': 3704.2573630908464, 'reroute_tight_avoidance': 1082.1653460989326, 'reroute_wide_avoidance': 3685.6261902697443}",TRAFFIC_JAM,54.89997468403281,23.905437999252925,447.3422552662362,85,54.9032983,23.911683,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.8989956, 23.9029891], [54.8985048, 23.9035264]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.772295969470858,0.07975527467597743,0.05,0.06337828628869004,0.0,1.0,0.7569892473118279,1.0,reroute_tight_avoidance,1346,3,"{'no_action': 801.4004833378606, 'reroute_basic': 383.36713772048444, 'reroute_tight_avoidance': 369.33541708579736, 'reroute_wide_avoidance': 436.25390371370105}","{'no_action': 1811.5806765394839, 'reroute_basic': 3995.431479129058, 'reroute_tight_avoidance': 3892.389249626195, 'reroute_wide_avoidance': 4860.751563729457}",TRAFFIC_JAM,54.898480748789375,23.923827731300428,424.04920330741436,96,54.9040411,23.9159479,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.650238974556104,0.005638920787456861,0.05,0.0,0.0,0.0,0.8166666666666668,1.0,reroute_tight_avoidance,5767,2,"{'no_action': 479.0133515762335, 'reroute_basic': 469.70537058175256, 'reroute_tight_avoidance': 463.87895623639093, 'reroute_wide_avoidance': 591.7575670103937}","{'no_action': 2985.701843072788, 'reroute_basic': 4027.8340426738537, 'reroute_tight_avoidance': 3953.835022173969, 'reroute_wide_avoidance': 5672.029708457576}",TRAFFIC_JAM,54.901523749840756,23.905115192634284,285.9278010403634,83,54.9018074,23.9058463,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8823976061896915,0.0029009087415254355,0.05,0.0,0.07253563554495221,0.0,0.824,1.0,reroute_tight_avoidance,2221,1,"{'no_action': 647.0656226154186, 'reroute_basic': 484.46626111143524, 'reroute_tight_avoidance': 469.52466717858675, 'reroute_wide_avoidance': 484.46626111143524}","{'no_action': 1021.3841540210661, 'reroute_basic': 3860.2592763882694, 'reroute_tight_avoidance': 3924.4039861389074, 'reroute_wide_avoidance': 3860.2592763882694}",TRAFFIC_JAM,54.902839292497454,23.912640409246492,375.6194981910201,107,54.9027006,23.9122561,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.6043066050729515,0.019377369906022488,0.1,0.0,0.0,0.0,0.8100358422939068,1.0,reroute_tight_avoidance,3891,1,"{'no_action': 755.8417525252146, 'reroute_basic': 526.2994845405159, 'reroute_tight_avoidance': 499.33815817165396, 'reroute_wide_avoidance': 591.2658686065699}","{'no_action': 2703.9880160454427, 'reroute_basic': 4800.34617117551, 'reroute_tight_avoidance': 4802.293462362649, 'reroute_wide_avoidance': 5416.714561156811}",TRAFFIC_JAM,54.9033865817363,23.911483828980998,328.5214172515008,78,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.7109754237030124,0.02813448695276395,0.1,0.04287630595162433,0.04287630595162433,0.0,0.8009950248756219,1.0,reroute_tight_avoidance,5161,1,"{'no_action': 824.9468155604256, 'reroute_basic': 614.7323760360875, 'reroute_tight_avoidance': 590.6231517597619, 'reroute_wide_avoidance': 775.9586658109066}","{'no_action': 2703.9880160454427, 'reroute_basic': 3364.7800265826518, 'reroute_tight_avoidance': 3150.1731945252395, 'reroute_wide_avoidance': 5951.7186149857835}",TRAFFIC_JAM,54.90450982719974,23.915267411069813,243.44445887615504,89,54.9063176,23.9121883,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
